state_norm,district,month,demo_age_5_17,demo_age_17_
arunachal pradesh,tirap,November 2025,29,185
arunachal pradesh,upper siang,November 2025,45,137
arunachal pradesh,upper subansiri,November 2025,49,175
arunachal pradesh,west kameng,November 2025,66,365
arunachal pradesh,west siang,November 2025,67,425
assam,bajali,November 2025,17,160
assam,baksa,November 2025,184,2642
assam,barpeta,November 2025,787,9011
assam,biswanath,November 2025,136,1664
assam,bongaigaon,November 2025,348,4129
assam,cachar,November 2025,954,9936
assam,charaideo,November 2025,167,1707
assam,chirang,November 2025,288,2515
assam,darrang,November 2025,490,3900
assam,dhemaji,November 2025,290,2994
assam,dhubri,November 2025,953,10470
assam,dibrugarh,November 2025,381,4835
assam,dima hasao,November 2025,1,59
assam,goalpara,November 2025,660,5400
assam,golaghat,November 2025,340,4317
assam,hailakandi,November 2025,487,3898
assam,hojai,November 2025,339,3873
assam,jorhat,November 2025,281,3626
assam,kamrup,November 2025,522,7328
assam,kamrup metro,November 2025,524,5258
assam,karbi anglong,November 2025,428,3704
assam,kokrajhar,November 2025,303,3845
assam,lakhimpur,November 2025,557,5399
assam,majuli,November 2025,62,368
assam,marigaon,November 2025,575,6049
assam,nagaon,November 2025,1154,15419
assam,nalbari,November 2025,403,3166
assam,sivasagar,November 2025,0,0
assam,sonitpur,November 2025,478,6752
assam,south salmara mancachar,November 2025,147,2079
assam,sribhumi,November 2025,53,1201
assam,tamulpur,November 2025,0,0
assam,tinsukia,November 2025,368,6050
assam,udalguri,November 2025,225,3385
assam,west karbi anglong,November 2025,27,246
bihar,araria,November 2025,1457,23489
bihar,arwal,November 2025,434,5199
bihar,aurangabad,November 2025,2038,18133
bihar,banka,November 2025,1493,17285
bihar,begusarai,November 2025,2382,21948
bihar,bhagalpur,November 2025,2447,23114
bihar,bhojpur,November 2025,2165,19680
bihar,buxar,November 2025,1392,12194
bihar,darbhanga,November 2025,2502,31530
bihar,gaya,November 2025,3314,26927
bihar,gopalganj,November 2025,1482,20874
bihar,jamui,November 2025,1034,11189
bihar,jehanabad,November 2025,906,7436
bihar,kaimur bhabua,November 2025,1153,12999
bihar,katihar,November 2025,2029,32899
bihar,khagaria,November 2025,1359,11445
bihar,kishanganj,November 2025,1023,17911
bihar,lakhisarai,November 2025,889,9920
bihar,madhepura,November 2025,1213,15767
bihar,madhubani,November 2025,2910,37463
bihar,munger,November 2025,798,9209
bihar,muzaffarpur,November 2025,2929,39690
bihar,nalanda,November 2025,2279,19659
bihar,nawada,November 2025,1241,12930
bihar,pashchim champaran,November 2025,6,276
bihar,patna,November 2025,4118,41882
bihar,purbi champaran,November 2025,4,229
bihar,purnia,November 2025,1756,24150
bihar,rohtas,November 2025,2103,22227
bihar,saharsa,November 2025,1202,11862
bihar,samastipur,November 2025,2999,35361
bihar,saran,November 2025,2672,28030
bihar,sheikhpura,November 2025,516,4863
bihar,sheohar,November 2025,430,4872
bihar,sitamarhi,November 2025,2253,28809
bihar,siwan,November 2025,2043,22808
bihar,supaul,November 2025,1304,17088
bihar,vaishali,November 2025,2130,24473
chandigarh,chandigarh,November 2025,715,6728
chhattisgarh,balod,November 2025,769,7164
chhattisgarh,balodabazar bhatapara,November 2025,0,0
chhattisgarh,balrampur ramanujganj,November 2025,0,0
chhattisgarh,bastar,November 2025,2112,11323
chhattisgarh,bemetara,November 2025,639,8055
chhattisgarh,bijapur,November 2025,241,1836
chhattisgarh,bilaspur,November 2025,2108,19400
chhattisgarh,dakshin bastar dantewada,November 2025,353,1227
chhattisgarh,dhamtari,November 2025,461,5422
chhattisgarh,durg,November 2025,1347,9480
chhattisgarh,gariyaband,November 2025,214,6854
chhattisgarh,gaurela pendra marwahi,November 2025,92,553
chhattisgarh,janjgir champa,November 2025,907,12469
chhattisgarh,jashpur,November 2025,1858,11552
chhattisgarh,kabeerdham,November 2025,335,1988
chhattisgarh,khairagarh chhuikhadan gandai,November 2025,106,1060
chhattisgarh,kondagaon,November 2025,738,8371
chhattisgarh,korba,November 2025,487,7008
chhattisgarh,korea,November 2025,0,0
chhattisgarh,mahasamund,November 2025,764,9643
chhattisgarh,manendragarh chirmiri bharatpur m c b,November 2025,113,1159
chhattisgarh,mohla manpur ambagarh chouki,November 2025,625,2810
chhattisgarh,mungeli,November 2025,487,7350
chhattisgarh,narayanpur,November 2025,194,847
chhattisgarh,raigarh,November 2025,719,12160
chhattisgarh,raipur,November 2025,1650,14929
chhattisgarh,rajnandgaon,November 2025,1075,14717
chhattisgarh,sakti,November 2025,311,2924
chhattisgarh,sarangarh bilaigarh,November 2025,146,2180
chhattisgarh,sukma,November 2025,345,2228
chhattisgarh,surajpur,November 2025,799,5429
chhattisgarh,surguja,November 2025,1399,14115
chhattisgarh,uttar bastar kanker,November 2025,246,3129
delhi,central,November 2025,0,0
delhi,east,November 2025,0,0
delhi,new delhi,November 2025,68,459
delhi,north,November 2025,0,0
delhi,north east,November 2025,101,2599
delhi,north west,November 2025,0,0
delhi,shahdara,November 2025,209,1910
delhi,south,November 2025,0,0
delhi,south east,November 2025,0,0
delhi,south west,November 2025,0,0
delhi,west,November 2025,0,0
goa,north goa,November 2025,335,4011
goa,south goa,November 2025,311,3644
gujarat,ahmedabad,November 2025,4374,35537
gujarat,amreli,November 2025,405,4801
gujarat,anand,November 2025,667,6407
gujarat,arvalli,November 2025,272,1154
gujarat,banas kantha,November 2025,1107,10449
gujarat,bharuch,November 2025,975,6294
gujarat,bhavnagar,November 2025,1202,9219
gujarat,botad,November 2025,199,1010
gujarat,chhotaudepur,November 2025,294,1322
gujarat,dahod,November 2025,730,5542
gujarat,dangs,November 2025,0,0
gujarat,devbhumi dwarka,November 2025,197,1013
gujarat,gandhinagar,November 2025,703,6550
gujarat,gir somnath,November 2025,361,1839
gujarat,jamnagar,November 2025,669,6492
gujarat,junagadh,November 2025,554,6252
gujarat,kachchh,November 2025,994,8644
gujarat,kheda,November 2025,655,7450
gujarat,mahesana,November 2025,762,6878
gujarat,mahisagar,November 2025,172,1251
gujarat,morbi,November 2025,357,1845
gujarat,narmada,November 2025,265,1492
gujarat,navsari,November 2025,658,4531
gujarat,panch mahals,November 2025,5,125
gujarat,patan,November 2025,453,4590
gujarat,porbandar,November 2025,308,2637
gujarat,rajkot,November 2025,1209,14919
gujarat,sabar kantha,November 2025,8,160
gujarat,surat,November 2025,3845,37965
gujarat,surendranagar,November 2025,6,252
gujarat,tapi,November 2025,397,1636
gujarat,vadodara,November 2025,1908,16151
gujarat,valsad,November 2025,1023,6106
gujarat,vav tharad,November 2025,0,0
haryana,ambala,November 2025,563,4628
haryana,bhiwani,November 2025,629,4962
haryana,charkhi dadri,November 2025,281,1608
haryana,faridabad,November 2025,1858,14670
haryana,fatehabad,November 2025,431,3808
haryana,gurugram,November 2025,0,0
haryana,hisar,November 2025,842,6834
haryana,jhajjar,November 2025,497,3598
haryana,jind,November 2025,506,3885
haryana,kaithal,November 2025,553,3529
haryana,karnal,November 2025,859,4734
haryana,kurukshetra,November 2025,396,3347
haryana,mahendragarh,November 2025,378,3202
haryana,nuh,November 2025,0,0
haryana,palwal,November 2025,595,5778
haryana,panchkula,November 2025,462,3543
haryana,panipat,November 2025,798,5489
haryana,rewari,November 2025,696,4518
haryana,rohtak,November 2025,479,2638
haryana,sirsa,November 2025,601,6320
haryana,sonipat,November 2025,870,5971
haryana,yamunanagar,November 2025,11,137
himachal pradesh,bilaspur,November 2025,170,917
himachal pradesh,chamba,November 2025,738,2573
himachal pradesh,hamirpur,November 2025,220,1347
himachal pradesh,kangra,November 2025,733,5137
himachal pradesh,kinnaur,November 2025,43,221
himachal pradesh,kullu,November 2025,278,1829
himachal pradesh,lahaul and spiti,November 2025,21,67
himachal pradesh,mandi,November 2025,440,2338
himachal pradesh,shimla,November 2025,425,2510
himachal pradesh,sirmaur,November 2025,336,1730
himachal pradesh,solan,November 2025,238,1289
himachal pradesh,una,November 2025,178,1246
jammu and kashmir,anantnag,November 2025,606,4068
jammu and kashmir,bandipora,November 2025,383,1586
jammu and kashmir,baramulla,November 2025,587,4140
jammu and kashmir,budgam,November 2025,368,649
jammu and kashmir,doda,November 2025,245,1825
jammu and kashmir,ganderbal,November 2025,128,864
jammu and kashmir,jammu,November 2025,367,5287
jammu and kashmir,kathua,November 2025,254,2516
jammu and kashmir,kishtwar,November 2025,113,596
jammu and kashmir,kulgam,November 2025,290,1133
jammu and kashmir,kupwara,November 2025,685,2910
jammu and kashmir,poonch,November 2025,0,3
jammu and kashmir,pulwama,November 2025,465,2042
jammu and kashmir,rajouri,November 2025,371,2096
jammu and kashmir,ramban,November 2025,311,799
jammu and kashmir,reasi,November 2025,191,1251
jammu and kashmir,samba,November 2025,88,593
jammu and kashmir,shopian,November 2025,0,0
jammu and kashmir,srinagar,November 2025,620,6730
jammu and kashmir,udhampur,November 2025,115,2155
jharkhand,bokaro,November 2025,995,11303
jharkhand,chatra,November 2025,759,7182
jharkhand,deoghar,November 2025,816,8171
jharkhand,dhanbad,November 2025,1282,16336
jharkhand,dumka,November 2025,798,8323
jharkhand,east singhbum,November 2025,850,10315
jharkhand,garhwa,November 2025,858,8385
jharkhand,giridih,November 2025,2069,15199
jharkhand,godda,November 2025,1028,12781
jharkhand,gumla,November 2025,729,7010
jharkhand,hazaribagh,November 2025,1252,11765
jharkhand,jamtara,November 2025,314,4757
jharkhand,khunti,November 2025,278,3373
jharkhand,koderma,November 2025,395,3366
jharkhand,latehar,November 2025,600,6328
jharkhand,lohardaga,November 2025,323,2690
jharkhand,pakur,November 2025,485,5957
jharkhand,palamu,November 2025,2095,18560
jharkhand,ramgarh,November 2025,383,5599
jharkhand,ranchi,November 2025,1325,13771
jharkhand,sahebganj,November 2025,1033,11397
jharkhand,saraikela kharsawan,November 2025,531,7072
jharkhand,simdega,November 2025,330,3545
jharkhand,west singhbhum,November 2025,792,10504
karnataka,bagalkote,November 2025,1623,5995
karnataka,ballari,November 2025,421,1704
karnataka,belagavi,November 2025,1521,6380
karnataka,bengaluru rural,November 2025,1,16
karnataka,bengaluru south,November 2025,83,966
karnataka,bengaluru urban,November 2025,0,0
karnataka,bidar,November 2025,1011,6009
karnataka,chamarajanagar,November 2025,397,2771
karnataka,chikkaballapura,November 2025,583,4320
karnataka,chikkamagaluru,November 2025,261,1568
karnataka,chitradurga,November 2025,724,5751
karnataka,dakshina kannada,November 2025,1431,8942
karnataka,davanagere,November 2025,726,4728
karnataka,dharwad,November 2025,1056,5585
karnataka,gadag,November 2025,788,3394
karnataka,hassan,November 2025,795,6247
karnataka,haveri,November 2025,1036,5050
karnataka,kalaburagi,November 2025,774,3534
karnataka,kodagu,November 2025,187,1918
karnataka,kolar,November 2025,789,5103
karnataka,koppal,November 2025,828,4601
karnataka,mandya,November 2025,562,5506
karnataka,mysuru,November 2025,553,4478
karnataka,raichur,November 2025,1055,5853
karnataka,shivamogga,November 2025,508,2770
karnataka,tumakuru,November 2025,975,7611
karnataka,udupi,November 2025,714,4225
karnataka,uttara kannada,November 2025,543,4403
karnataka,vijayanagara,November 2025,286,1900
karnataka,vijayapura,November 2025,928,3642
karnataka,yadgir,November 2025,1001,4160
kerala,alappuzha,November 2025,594,8456
kerala,ernakulam,November 2025,1361,14563
kerala,idukki,November 2025,369,3296
kerala,kannur,November 2025,1135,13344
kerala,kasaragod,November 2025,536,6752
kerala,kollam,November 2025,957,11589
kerala,kottayam,November 2025,601,7320
kerala,kozhikode,November 2025,2130,19492
kerala,malappuram,November 2025,2248,36474
kerala,palakkad,November 2025,832,11068
kerala,pathanamthitta,November 2025,525,5112
kerala,thiruvananthapuram,November 2025,1156,14489
kerala,thrissur,November 2025,1098,13636
kerala,wayanad,November 2025,318,3720
ladakh,kargil,November 2025,82,276
ladakh,leh ladakh,November 2025,0,0
lakshadweep,lakshadweep district,November 2025,0,0
madhya pradesh,agar malwa,November 2025,102,1343
madhya pradesh,alirajpur,November 2025,336,3112
madhya pradesh,anuppur,November 2025,379,2401
madhya pradesh,ashoknagar,November 2025,415,3302
madhya pradesh,balaghat,November 2025,794,5431
madhya pradesh,barwani,November 2025,791,4953
madhya pradesh,betul,November 2025,1447,4804
madhya pradesh,bhind,November 2025,1131,7428
madhya pradesh,bhopal,November 2025,1420,10167
madhya pradesh,burhanpur,November 2025,367,1822
madhya pradesh,chhatarpur,November 2025,1110,7997
madhya pradesh,chhindwara,November 2025,1109,6876
madhya pradesh,damoh,November 2025,570,5165
madhya pradesh,datia,November 2025,408,3503
madhya pradesh,dewas,November 2025,561,4568
madhya pradesh,dhar,November 2025,882,8571
madhya pradesh,dindori,November 2025,352,2138
madhya pradesh,guna,November 2025,544,5025
madhya pradesh,gwalior,November 2025,1600,10046
madhya pradesh,harda,November 2025,154,1252
madhya pradesh,indore,November 2025,2140,16931
madhya pradesh,jabalpur,November 2025,1183,10737
madhya pradesh,jhabua,November 2025,656,6436
madhya pradesh,katni,November 2025,1543,6118
madhya pradesh,khandwa east nimar,November 2025,0,0
madhya pradesh,khargone west nimar,November 2025,0,0
madhya pradesh,maihar,November 2025,27,687
madhya pradesh,mandla,November 2025,528,3835
madhya pradesh,mandsaur,November 2025,655,4922
madhya pradesh,mauganj,November 2025,30,915
madhya pradesh,morena,November 2025,1274,8304
madhya pradesh,narmadapuram,November 2025,58,933
madhya pradesh,narsimhapur,November 2025,48,900
madhya pradesh,neemuch,November 2025,534,3394
madhya pradesh,niwari,November 2025,21,270
madhya pradesh,pandhurna,November 2025,18,215
madhya pradesh,panna,November 2025,684,4544
madhya pradesh,raisen,November 2025,669,4446
madhya pradesh,rajgarh,November 2025,764,4499
madhya pradesh,ratlam,November 2025,764,6043
madhya pradesh,rewa,November 2025,1396,10856
madhya pradesh,sagar,November 2025,1030,9065
madhya pradesh,satna,November 2025,991,7690
madhya pradesh,sehore,November 2025,404,2733
madhya pradesh,seoni,November 2025,679,5331
madhya pradesh,shahdol,November 2025,495,4175
madhya pradesh,shajapur,November 2025,557,4342
madhya pradesh,sheopur,November 2025,443,3129
madhya pradesh,shivpuri,November 2025,708,7555
madhya pradesh,sidhi,November 2025,567,4622
madhya pradesh,singrauli,November 2025,754,5104
madhya pradesh,tikamgarh,November 2025,701,6052
madhya pradesh,ujjain,November 2025,1115,8375
madhya pradesh,umaria,November 2025,236,2032
madhya pradesh,vidisha,November 2025,776,5062
maharashtra,ahilyanagar,November 2025,0,0
maharashtra,akola,November 2025,651,28432
maharashtra,amravati,November 2025,1200,39064
maharashtra,beed,November 2025,1733,61440
maharashtra,bhandara,November 2025,354,14100
maharashtra,buldhana,November 2025,921,71263
maharashtra,chandrapur,November 2025,695,50673
maharashtra,chhatrapati sambhajinagar,November 2025,329,3131
maharashtra,dharashiv,November 2025,53,693
maharashtra,dhule,November 2025,891,21973
maharashtra,gadchiroli,November 2025,350,19958
maharashtra,gondia,November 2025,624,24877
maharashtra,hingoli,November 2025,653,49794
maharashtra,jalgaon,November 2025,1478,60334
maharashtra,jalna,November 2025,912,29909
maharashtra,kolhapur,November 2025,1456,56523
maharashtra,latur,November 2025,1146,51709
maharashtra,mumbai,November 2025,1753,37453
maharashtra,mumbai suburban,November 2025,2951,26283
maharashtra,nagpur,November 2025,2303,42208
maharashtra,nanded,November 2025,1706,122448
maharashtra,nandurbar,November 2025,428,9416
maharashtra,nashik,November 2025,3060,94965
maharashtra,palghar,November 2025,2010,31054
maharashtra,parbhani,November 2025,1073,51636
maharashtra,pune,November 2025,5633,108439
maharashtra,raigad,November 2025,487,5562
maharashtra,ratnagiri,November 2025,806,22936
maharashtra,sangli,November 2025,862,42225
maharashtra,satara,November 2025,1045,42276
maharashtra,sindhudurg,November 2025,330,11839
maharashtra,solapur,November 2025,1832,131818
maharashtra,thane,November 2025,5005,94978
maharashtra,wardha,November 2025,413,10183
maharashtra,washim,November 2025,349,30076
maharashtra,yavatmal,November 2025,804,101567
manipur,bishnupur,November 2025,2202,15318
manipur,chandel,November 2025,453,3154
manipur,churachandpur,November 2025,626,6122
manipur,imphal east,November 2025,3798,26306
manipur,imphal west,November 2025,3894,32599
manipur,jiribam,November 2025,82,429
manipur,kakching,November 2025,135,645
manipur,kamjong,November 2025,0,0
manipur,kangpokpi,November 2025,0,0
manipur,noney,November 2025,0,0
manipur,pherzawl,November 2025,3,33
manipur,senapati,November 2025,2044,9110
manipur,tamenglong,November 2025,1197,3979
manipur,tengnoupal,November 2025,0,0
manipur,thoubal,November 2025,3249,22161
manipur,ukhrul,November 2025,1076,7919
meghalaya,east garo hills,November 2025,30,479
meghalaya,east jaintia hills,November 2025,52,410
meghalaya,east khasi hills,November 2025,224,1892
meghalaya,eastern west khasi hills,November 2025,4,58
meghalaya,north garo hills,November 2025,35,453
meghalaya,ri bhoi,November 2025,80,774
meghalaya,south garo hills,November 2025,43,336
meghalaya,south west garo hills,November 2025,71,645
meghalaya,south west khasi hills,November 2025,105,299
meghalaya,west garo hills,November 2025,244,2167
meghalaya,west jaintia hills,November 2025,59,591
meghalaya,west khasi hills,November 2025,123,872
mizoram,aizawl,November 2025,159,1515
mizoram,champhai,November 2025,77,577
mizoram,hnahthial,November 2025,1,9
mizoram,khawzawl,November 2025,1,14
mizoram,kolasib,November 2025,48,343
mizoram,lawngtlai,November 2025,54,471
mizoram,lunglei,November 2025,113,773
mizoram,mamit,November 2025,39,292
mizoram,saitual,November 2025,3,19
mizoram,serchhip,November 2025,45,189
mizoram,siaha,November 2025,0,0
nagaland,chumoukedima,November 2025,75,398
nagaland,dimapur,November 2025,145,1565
nagaland,kiphire,November 2025,31,226
nagaland,kohima,November 2025,40,428
nagaland,longleng,November 2025,18,170
nagaland,meluri,November 2025,6,32
nagaland,mokokchung,November 2025,32,483
nagaland,mon,November 2025,113,597
nagaland,niuland,November 2025,6,58
nagaland,noklak,November 2025,15,134
nagaland,peren,November 2025,39,212
nagaland,phek,November 2025,17,205
nagaland,shamator,November 2025,4,75
nagaland,tseminyu,November 2025,1,31
nagaland,tuensang,November 2025,129,714
nagaland,wokha,November 2025,12,219
nagaland,zunheboto,November 2025,49,446
odisha,angul,November 2025,658,4130
odisha,balangir,November 2025,936,4428
odisha,balasore,November 2025,0,0
odisha,bargarh,November 2025,1041,5275
odisha,bhadrak,November 2025,1508,5595
odisha,boudh,November 2025,285,1368
odisha,cuttack,November 2025,959,5779
odisha,deogarh,November 2025,0,0
odisha,dhenkanal,November 2025,748,3879
odisha,gajapati,November 2025,690,2806
odisha,ganjam,November 2025,2461,13506
odisha,jagatsinghapur,November 2025,552,2772
odisha,jajpur,November 2025,1247,6047
odisha,jharsuguda,November 2025,395,2383
odisha,kalahandi,November 2025,1217,6888
odisha,kandhamal,November 2025,746,3608
odisha,kendrapara,November 2025,1004,5216
odisha,keonjhar,November 2025,0,0
odisha,khordha,November 2025,1077,6213
odisha,koraput,November 2025,916,5232
odisha,malkangiri,November 2025,592,2591
odisha,mayurbhanj,November 2025,1976,10135
odisha,nabarangpur,November 2025,679,4536
odisha,nayagarh,November 2025,635,2829
odisha,nuapada,November 2025,516,2216
odisha,puri,November 2025,788,4656
odisha,rayagada,November 2025,853,4579
odisha,sambalpur,November 2025,731,4503
odisha,sonepur,November 2025,500,1480
odisha,sundargarh,November 2025,907,6283
puducherry,karaikal,November 2025,231,915
puducherry,puducherry,November 2025,545,3403
punjab,amritsar,November 2025,743,12724
punjab,barnala,November 2025,159,2319
punjab,bathinda,November 2025,290,5316
punjab,faridkot,November 2025,105,2290
punjab,fatehgarh sahib,November 2025,106,2024
punjab,fazilka,November 2025,221,3411
punjab,ferozepur,November 2025,182,2954
punjab,gurdaspur,November 2025,373,8094
punjab,hoshiarpur,November 2025,327,6062
punjab,jalandhar,November 2025,504,8880
punjab,kapurthala,November 2025,163,3166
punjab,ludhiana,November 2025,896,18116
punjab,malerkotla,November 2025,102,1647
punjab,mansa,November 2025,112,2767
punjab,moga,November 2025,142,3331
punjab,pathankot,November 2025,173,2159
punjab,patiala,November 2025,395,7703
punjab,rupnagar,November 2025,170,2411
punjab,s a s nagar,November 2025,0,0
punjab,sangrur,November 2025,243,5614
punjab,shahid bhagat singh nagar,November 2025,128,1389
punjab,sri muktsar sahib,November 2025,196,3066
punjab,tarn taran,November 2025,179,4531
rajasthan,ajmer,November 2025,1492,12665
rajasthan,alwar,November 2025,2519,17003
rajasthan,balotra,November 2025,3,76
rajasthan,banswara,November 2025,1167,12602
rajasthan,baran,November 2025,766,6666
rajasthan,barmer,November 2025,1109,8568
rajasthan,beawar,November 2025,5,56
rajasthan,bharatpur,November 2025,1637,11721
rajasthan,bhilwara,November 2025,1271,11973
rajasthan,bikaner,November 2025,1013,7441
rajasthan,bundi,November 2025,628,4757
rajasthan,chittorgarh,November 2025,872,7764
rajasthan,churu,November 2025,1126,8031
rajasthan,dausa,November 2025,1209,6077
rajasthan,deeg,November 2025,41,346
rajasthan,dholpur,November 2025,1116,6233
rajasthan,didwana kuchaman,November 2025,9,95
rajasthan,dungarpur,November 2025,887,8080
rajasthan,ganganagar,November 2025,707,7209
rajasthan,hanumangarh,November 2025,768,6423
rajasthan,jaipur,November 2025,4478,34024
rajasthan,jaisalmer,November 2025,255,2043
rajasthan,jalore,November 2025,596,6709
rajasthan,jhalawar,November 2025,918,6752
rajasthan,jhunjhunu,November 2025,1034,8298
rajasthan,jodhpur,November 2025,1457,12874
rajasthan,karauli,November 2025,1201,7040
rajasthan,khairthal tijara,November 2025,5,120
rajasthan,kota,November 2025,1203,10521
rajasthan,kotputli behror,November 2025,4,72
rajasthan,nagaur,November 2025,1530,11142
rajasthan,pali,November 2025,876,7825
rajasthan,phalodi,November 2025,1,43
rajasthan,pratapgarh,November 2025,429,5958
rajasthan,rajsamand,November 2025,670,5649
rajasthan,salumbar,November 2025,3,67
rajasthan,sawai madhopur,November 2025,804,6124
rajasthan,sikar,November 2025,1241,10146
rajasthan,sirohi,November 2025,550,5539
rajasthan,tonk,November 2025,766,6621
rajasthan,udaipur,November 2025,1939,16729
sikkim,gangtok,November 2025,0,0
sikkim,gyalshing,November 2025,0,0
sikkim,mangan,November 2025,0,17
sikkim,namchi,November 2025,1,70
sikkim,pakyong,November 2025,0,0
sikkim,soreng,November 2025,0,0
tamil nadu,ariyalur,November 2025,1414,3191
tamil nadu,chengalpattu,November 2025,644,5123
tamil nadu,chennai,November 2025,4765,30325
tamil nadu,coimbatore,November 2025,3555,23471
tamil nadu,cuddalore,November 2025,3350,14548
tamil nadu,dharmapuri,November 2025,2024,7294
tamil nadu,dindigul,November 2025,2452,10871
tamil nadu,erode,November 2025,2399,13493
tamil nadu,kallakurichi,November 2025,430,2109
tamil nadu,kancheepuram,November 2025,4790,21260
tamil nadu,kanniyakumari,November 2025,2365,9308
tamil nadu,karur,November 2025,1117,5235
tamil nadu,krishnagiri,November 2025,2426,9408
tamil nadu,madurai,November 2025,4509,19051
tamil nadu,mayiladuthurai,November 2025,134,706
tamil nadu,nagapattinam,November 2025,1164,8277
tamil nadu,namakkal,November 2025,2936,8126
tamil nadu,perambalur,November 2025,1115,2724
tamil nadu,pudukkottai,November 2025,2120,9312
tamil nadu,ramanathapuram,November 2025,1515,6681
tamil nadu,ranipet,November 2025,51,339
tamil nadu,salem,November 2025,4030,17911
tamil nadu,sivaganga,November 2025,1668,6534
tamil nadu,tenkasi,November 2025,475,1736
tamil nadu,thanjavur,November 2025,3187,12906
tamil nadu,the nilgiris,November 2025,737,3106
tamil nadu,theni,November 2025,1461,6894
tamil nadu,thiruvallur,November 2025,4163,21999
tamil nadu,thiruvarur,November 2025,1504,7241
tamil nadu,thoothukkudi,November 2025,1861,7981
tamil nadu,tiruchirappalli,November 2025,3679,13173
tamil nadu,tirunelveli,November 2025,3969,12283
tamil nadu,tirupathur,November 2025,300,1863
tamil nadu,tiruppur,November 2025,3193,13312
tamil nadu,tiruvannamalai,November 2025,2371,11101
tamil nadu,vellore,November 2025,3354,17018
tamil nadu,viluppuram,November 2025,4389,16775
tamil nadu,virudhunagar,November 2025,2580,10138
telangana,adilabad,November 2025,1331,6819
telangana,bhadradri kothagudem,November 2025,1404,5310
telangana,hanumakonda,November 2025,532,3510
telangana,hyderabad,November 2025,4887,23907
telangana,jagitial,November 2025,389,2764
telangana,jangoan,November 2025,443,3001
telangana,jayashankar bhupalapally,November 2025,328,2367
telangana,jogulamba gadwal,November 2025,919,4104
telangana,kamareddy,November 2025,698,4224
telangana,karimnagar,November 2025,1962,12242
telangana,khammam,November 2025,2124,8407
telangana,kumuram bheem asifabad,November 2025,0,0
telangana,mahabubabad,November 2025,717,4427
telangana,mahabubnagar,November 2025,5587,12242
telangana,mancherial,November 2025,925,5845
telangana,medak,November 2025,2137,9566
telangana,medchal malkajgiri,November 2025,2924,11742
telangana,mulugu,November 2025,323,1904
telangana,nagarkurnool,November 2025,586,3370
telangana,nalgonda,November 2025,2755,13165
telangana,narayanpet,November 2025,527,2956
telangana,nirmal,November 2025,1186,7652
telangana,nizamabad,November 2025,2189,9714
telangana,peddapalli,November 2025,243,1895
telangana,rajanna sircilla,November 2025,324,1889
telangana,ranga reddy,November 2025,201,880
telangana,sangareddy,November 2025,1167,5154
telangana,siddipet,November 2025,895,6017
telangana,suryapet,November 2025,1282,9770
telangana,vikarabad,November 2025,1837,10477
telangana,wanaparthy,November 2025,1016,3933
telangana,warangal,November 2025,1428,4909
telangana,yadadri bhuvanagiri,November 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,November 2025,0,0
the dadra and nagar haveli and daman and diu,daman,November 2025,0,0
the dadra and nagar haveli and daman and diu,diu,November 2025,0,0
tripura,dhalai,November 2025,289,2596
tripura,gomati,November 2025,284,1417
tripura,khowai,November 2025,92,506
tripura,north tripura,November 2025,190,2463
tripura,sepahijala,November 2025,208,2429
tripura,south tripura,November 2025,552,4787
tripura,unakoti,November 2025,74,617
tripura,west tripura,November 2025,750,7728
uttar pradesh,agra,November 2025,3499,33824
uttar pradesh,aligarh,November 2025,2179,29300
uttar pradesh,ambedkar nagar,November 2025,1352,14048
uttar pradesh,amethi,November 2025,1058,12087
uttar pradesh,amroha,November 2025,949,17122
uttar pradesh,auraiya,November 2025,851,8478
uttar pradesh,ayodhya,November 2025,303,2276
uttar pradesh,azamgarh,November 2025,2468,24140
uttar pradesh,baghpat,November 2025,782,9633
uttar pradesh,bahraich,November 2025,1752,23998
uttar pradesh,ballia,November 2025,2034,17704
uttar pradesh,balrampur,November 2025,807,12930
uttar pradesh,banda,November 2025,925,15568
uttar pradesh,bara banki,November 2025,1331,18195
uttar pradesh,bareilly,November 2025,2663,39303
uttar pradesh,basti,November 2025,1414,13986
uttar pradesh,bhadohi,November 2025,180,1178
uttar pradesh,bijnor,November 2025,2518,48201
uttar pradesh,budaun,November 2025,1958,25552
uttar pradesh,bulandshahr,November 2025,2559,24847
uttar pradesh,chandauli,November 2025,1466,16516
uttar pradesh,chitrakoot,November 2025,568,7254
uttar pradesh,deoria,November 2025,2152,18239
uttar pradesh,etah,November 2025,865,10217
uttar pradesh,etawah,November 2025,918,9780
uttar pradesh,farrukhabad,November 2025,998,13997
uttar pradesh,fatehpur,November 2025,1501,17470
uttar pradesh,firozabad,November 2025,1526,25879
uttar pradesh,gautam buddha nagar,November 2025,1635,14627
uttar pradesh,ghaziabad,November 2025,2269,27461
uttar pradesh,ghazipur,November 2025,2197,18630
uttar pradesh,gonda,November 2025,1797,20985
uttar pradesh,gorakhpur,November 2025,3182,27274
uttar pradesh,hamirpur,November 2025,472,9374
uttar pradesh,hapur,November 2025,716,6670
uttar pradesh,hardoi,November 2025,1817,24967
uttar pradesh,hathras,November 2025,1112,11509
uttar pradesh,jalaun,November 2025,817,13378
uttar pradesh,jaunpur,November 2025,2779,22829
uttar pradesh,jhansi,November 2025,957,13479
