state_norm,district,month,age_0_5,age_5_17,age_18_greater
manipur,jiribam,November 2025,12,24,1
manipur,kakching,November 2025,14,17,0
manipur,kamjong,November 2025,0,0,0
manipur,kangpokpi,November 2025,0,0,0
manipur,noney,November 2025,0,0,0
manipur,pherzawl,November 2025,0,1,0
manipur,senapati,November 2025,207,151,7
manipur,tamenglong,November 2025,94,163,11
manipur,tengnoupal,November 2025,0,0,0
manipur,thoubal,November 2025,117,205,2
manipur,ukhrul,November 2025,127,133,5
meghalaya,east garo hills,November 2025,33,99,117
meghalaya,east jaintia hills,November 2025,19,75,143
meghalaya,east khasi hills,November 2025,225,517,1106
meghalaya,eastern west khasi hills,November 2025,1,45,0
meghalaya,north garo hills,November 2025,32,89,71
meghalaya,ri bhoi,November 2025,111,222,329
meghalaya,south garo hills,November 2025,35,107,159
meghalaya,south west garo hills,November 2025,76,61,59
meghalaya,south west khasi hills,November 2025,112,158,60
meghalaya,west garo hills,November 2025,385,282,276
meghalaya,west jaintia hills,November 2025,75,149,285
meghalaya,west khasi hills,November 2025,75,204,181
mizoram,aizawl,November 2025,237,51,4
mizoram,champhai,November 2025,78,34,7
mizoram,hnahthial,November 2025,1,0,0
mizoram,khawzawl,November 2025,2,1,4
mizoram,kolasib,November 2025,38,6,4
mizoram,lawngtlai,November 2025,116,57,1
mizoram,lunglei,November 2025,125,19,25
mizoram,mamit,November 2025,68,4,0
mizoram,saitual,November 2025,0,2,1
mizoram,serchhip,November 2025,18,4,1
mizoram,siaha,November 2025,0,0,0
nagaland,chumoukedima,November 2025,3,11,16
nagaland,dimapur,November 2025,107,77,29
nagaland,kiphire,November 2025,28,115,11
nagaland,kohima,November 2025,50,48,26
nagaland,longleng,November 2025,3,18,9
nagaland,meluri,November 2025,1,6,1
nagaland,mokokchung,November 2025,5,29,13
nagaland,mon,November 2025,65,119,41
nagaland,niuland,November 2025,0,2,1
nagaland,noklak,November 2025,7,72,14
nagaland,peren,November 2025,11,5,21
nagaland,phek,November 2025,58,98,6
nagaland,shamator,November 2025,0,23,14
nagaland,tseminyu,November 2025,1,3,6
nagaland,tuensang,November 2025,66,61,8
nagaland,wokha,November 2025,12,19,6
nagaland,zunheboto,November 2025,17,81,9
odisha,angul,November 2025,487,79,2
odisha,balangir,November 2025,732,173,31
odisha,balasore,November 2025,0,0,0
odisha,bargarh,November 2025,823,163,0
odisha,bhadrak,November 2025,678,216,11
odisha,boudh,November 2025,193,50,1
odisha,cuttack,November 2025,759,195,4
odisha,deogarh,November 2025,0,0,0
odisha,dhenkanal,November 2025,349,87,1
odisha,gajapati,November 2025,361,53,9
odisha,ganjam,November 2025,1577,230,5
odisha,jagatsinghapur,November 2025,638,80,14
odisha,jajpur,November 2025,1021,155,31
odisha,jharsuguda,November 2025,230,23,0
odisha,kalahandi,November 2025,588,212,18
odisha,kandhamal,November 2025,452,74,1
odisha,kendrapara,November 2025,604,140,5
odisha,keonjhar,November 2025,0,0,0
odisha,khordha,November 2025,932,184,61
odisha,koraput,November 2025,481,181,22
odisha,malkangiri,November 2025,401,69,1
odisha,mayurbhanj,November 2025,1192,369,6
odisha,nabarangpur,November 2025,578,345,8
odisha,nayagarh,November 2025,401,65,7
odisha,nuapada,November 2025,260,62,2
odisha,puri,November 2025,704,117,2
odisha,rayagada,November 2025,402,131,1
odisha,sambalpur,November 2025,483,82,1
odisha,sonepur,November 2025,230,48,0
odisha,sundargarh,November 2025,745,150,1
puducherry,karaikal,November 2025,86,6,7
puducherry,puducherry,November 2025,372,21,8
punjab,amritsar,November 2025,1315,271,40
punjab,barnala,November 2025,263,25,5
punjab,bathinda,November 2025,604,77,14
punjab,faridkot,November 2025,205,24,3
punjab,fatehgarh sahib,November 2025,234,43,4
punjab,fazilka,November 2025,344,51,1
punjab,ferozepur,November 2025,327,19,3
punjab,gurdaspur,November 2025,984,113,33
punjab,hoshiarpur,November 2025,744,60,41
punjab,jalandhar,November 2025,870,204,28
punjab,kapurthala,November 2025,314,47,234
punjab,ludhiana,November 2025,1629,485,108
punjab,malerkotla,November 2025,181,42,4
punjab,mansa,November 2025,241,28,2
punjab,moga,November 2025,327,44,17
punjab,pathankot,November 2025,297,27,1
punjab,patiala,November 2025,703,100,2
punjab,rupnagar,November 2025,363,24,3
punjab,s a s nagar,November 2025,0,0,0
punjab,sangrur,November 2025,460,52,26
punjab,shahid bhagat singh nagar,November 2025,248,36,30
punjab,sri muktsar sahib,November 2025,310,43,6
punjab,tarn taran,November 2025,656,62,4
rajasthan,ajmer,November 2025,1972,550,66
rajasthan,alwar,November 2025,2676,1462,88
rajasthan,balotra,November 2025,1,0,0
rajasthan,banswara,November 2025,1038,770,21
rajasthan,baran,November 2025,1001,366,19
rajasthan,barmer,November 2025,2342,1158,41
rajasthan,beawar,November 2025,0,0,0
rajasthan,bharatpur,November 2025,2149,1429,79
rajasthan,bhilwara,November 2025,1751,611,72
rajasthan,bikaner,November 2025,1164,876,36
rajasthan,bundi,November 2025,690,324,49
rajasthan,chittorgarh,November 2025,748,325,45
rajasthan,churu,November 2025,1495,796,57
rajasthan,dausa,November 2025,1120,512,39
rajasthan,deeg,November 2025,4,15,12
rajasthan,dholpur,November 2025,1021,539,77
rajasthan,didwana kuchaman,November 2025,0,0,0
rajasthan,dungarpur,November 2025,917,635,35
rajasthan,ganganagar,November 2025,852,266,26
rajasthan,hanumangarh,November 2025,706,222,19
rajasthan,jaipur,November 2025,4561,1840,391
rajasthan,jaisalmer,November 2025,336,217,17
rajasthan,jalore,November 2025,1675,1351,89
rajasthan,jhalawar,November 2025,1223,491,33
rajasthan,jhunjhunu,November 2025,1412,414,51
rajasthan,jodhpur,November 2025,2303,1211,498
rajasthan,karauli,November 2025,1373,647,72
rajasthan,khairthal tijara,November 2025,0,0,0
rajasthan,kota,November 2025,1637,496,40
rajasthan,kotputli behror,November 2025,0,0,0
rajasthan,nagaur,November 2025,2277,1012,104
rajasthan,pali,November 2025,1596,680,61
rajasthan,phalodi,November 2025,0,0,0
rajasthan,pratapgarh,November 2025,661,256,13
rajasthan,rajsamand,November 2025,839,337,19
rajasthan,salumbar,November 2025,0,0,0
rajasthan,sawai madhopur,November 2025,1057,438,41
rajasthan,sikar,November 2025,1717,555,113
rajasthan,sirohi,November 2025,896,585,160
rajasthan,tonk,November 2025,992,368,17
rajasthan,udaipur,November 2025,2217,1514,125
sikkim,gangtok,November 2025,0,0,0
sikkim,gyalshing,November 2025,0,0,0
sikkim,mangan,November 2025,0,1,0
sikkim,namchi,November 2025,1,2,1
sikkim,pakyong,November 2025,0,0,0
sikkim,soreng,November 2025,0,0,0
tamil nadu,ariyalur,November 2025,550,180,39
tamil nadu,chengalpattu,November 2025,179,113,13
tamil nadu,chennai,November 2025,2257,645,81
tamil nadu,coimbatore,November 2025,2013,572,9
tamil nadu,cuddalore,November 2025,2140,392,2
tamil nadu,dharmapuri,November 2025,1549,289,9
tamil nadu,dindigul,November 2025,1318,458,3
tamil nadu,erode,November 2025,1350,346,5
tamil nadu,kallakurichi,November 2025,216,37,3
tamil nadu,kancheepuram,November 2025,2583,1065,18
tamil nadu,kanniyakumari,November 2025,1040,63,15
tamil nadu,karur,November 2025,874,219,0
tamil nadu,krishnagiri,November 2025,1070,346,5
tamil nadu,madurai,November 2025,2381,314,7
tamil nadu,mayiladuthurai,November 2025,100,20,1
tamil nadu,nagapattinam,November 2025,923,234,0
tamil nadu,namakkal,November 2025,1034,234,4
tamil nadu,perambalur,November 2025,505,88,0
tamil nadu,pudukkottai,November 2025,1405,563,4
tamil nadu,ramanathapuram,November 2025,934,236,6
tamil nadu,ranipet,November 2025,32,2,1
tamil nadu,salem,November 2025,2012,490,95
tamil nadu,sivaganga,November 2025,1027,312,9
tamil nadu,tenkasi,November 2025,342,39,0
tamil nadu,thanjavur,November 2025,1517,407,2
tamil nadu,the nilgiris,November 2025,345,139,4
tamil nadu,theni,November 2025,771,189,2
tamil nadu,thiruvallur,November 2025,2595,1040,24
tamil nadu,thiruvarur,November 2025,948,284,2
tamil nadu,thoothukkudi,November 2025,1201,277,3
tamil nadu,tiruchirappalli,November 2025,2029,514,1
tamil nadu,tirunelveli,November 2025,2159,444,2
tamil nadu,tirupathur,November 2025,245,37,2
tamil nadu,tiruppur,November 2025,1390,381,3
tamil nadu,tiruvannamalai,November 2025,1827,210,21
tamil nadu,vellore,November 2025,2176,460,11
tamil nadu,viluppuram,November 2025,3849,658,2
tamil nadu,virudhunagar,November 2025,1351,226,3
telangana,adilabad,November 2025,577,121,2
telangana,bhadradri kothagudem,November 2025,478,144,1
telangana,hanumakonda,November 2025,228,29,4
telangana,hyderabad,November 2025,3632,821,139
telangana,jagitial,November 2025,285,22,9
telangana,jangoan,November 2025,214,28,0
telangana,jayashankar bhupalapally,November 2025,166,39,4
telangana,jogulamba gadwal,November 2025,397,87,2
telangana,kamareddy,November 2025,509,27,0
telangana,karimnagar,November 2025,1188,142,4
telangana,khammam,November 2025,733,210,4
telangana,kumuram bheem asifabad,November 2025,0,0,0
telangana,mahabubabad,November 2025,329,71,0
telangana,mahabubnagar,November 2025,1744,570,11
telangana,mancherial,November 2025,206,41,0
telangana,medak,November 2025,1481,334,3
telangana,medchal malkajgiri,November 2025,893,262,40
telangana,mulugu,November 2025,172,42,4
telangana,nagarkurnool,November 2025,248,67,1
telangana,nalgonda,November 2025,1350,327,1
telangana,narayanpet,November 2025,240,48,4
telangana,nirmal,November 2025,325,33,1
telangana,nizamabad,November 2025,1344,162,4
telangana,peddapalli,November 2025,125,10,1
telangana,rajanna sircilla,November 2025,194,12,1
telangana,ranga reddy,November 2025,52,21,1
telangana,sangareddy,November 2025,595,118,2
telangana,siddipet,November 2025,430,57,1
telangana,suryapet,November 2025,424,60,1
telangana,vikarabad,November 2025,560,125,2
telangana,wanaparthy,November 2025,346,125,0
telangana,warangal,November 2025,599,113,0
telangana,yadadri bhuvanagiri,November 2025,0,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,November 2025,0,0,0
the dadra and nagar haveli and daman and diu,daman,November 2025,0,0,0
the dadra and nagar haveli and daman and diu,diu,November 2025,0,0,0
tripura,dhalai,November 2025,193,160,10
tripura,gomati,November 2025,95,55,0
tripura,khowai,November 2025,56,33,18
tripura,north tripura,November 2025,265,87,3
tripura,sepahijala,November 2025,275,113,10
tripura,south tripura,November 2025,353,268,4
tripura,unakoti,November 2025,116,42,3
tripura,west tripura,November 2025,588,222,15
uttar pradesh,agra,November 2025,2709,1766,62
uttar pradesh,aligarh,November 2025,1632,1280,50
uttar pradesh,ambedkar nagar,November 2025,923,855,17
uttar pradesh,amethi,November 2025,938,606,16
uttar pradesh,amroha,November 2025,1364,526,4
uttar pradesh,auraiya,November 2025,618,371,0
uttar pradesh,ayodhya,November 2025,193,68,3
uttar pradesh,azamgarh,November 2025,1325,2557,64
uttar pradesh,baghpat,November 2025,738,539,43
uttar pradesh,bahraich,November 2025,1286,1704,225
uttar pradesh,ballia,November 2025,1083,1618,23
uttar pradesh,balrampur,November 2025,898,1219,40
uttar pradesh,banda,November 2025,811,674,17
uttar pradesh,bara banki,November 2025,1384,714,33
uttar pradesh,bareilly,November 2025,2921,1561,137
uttar pradesh,basti,November 2025,1336,1278,14
uttar pradesh,bhadohi,November 2025,63,50,3
uttar pradesh,bijnor,November 2025,3559,884,11
uttar pradesh,budaun,November 2025,1480,1104,53
uttar pradesh,bulandshahr,November 2025,2102,1532,37
uttar pradesh,chandauli,November 2025,973,922,20
uttar pradesh,chitrakoot,November 2025,683,567,1
uttar pradesh,deoria,November 2025,1013,1184,37
uttar pradesh,etah,November 2025,835,582,24
uttar pradesh,etawah,November 2025,906,512,26
uttar pradesh,farrukhabad,November 2025,792,730,30
uttar pradesh,fatehpur,November 2025,1185,856,41
uttar pradesh,firozabad,November 2025,887,670,35
uttar pradesh,gautam buddha nagar,November 2025,1320,1022,45
uttar pradesh,ghaziabad,November 2025,2356,1753,51
uttar pradesh,ghazipur,November 2025,1018,1636,18
uttar pradesh,gonda,November 2025,1629,1273,24
uttar pradesh,gorakhpur,November 2025,1534,2063,29
uttar pradesh,hamirpur,November 2025,572,357,5
uttar pradesh,hapur,November 2025,679,366,7
uttar pradesh,hardoi,November 2025,1929,1741,63
uttar pradesh,hathras,November 2025,827,503,24
uttar pradesh,jalaun,November 2025,726,583,17
uttar pradesh,jaunpur,November 2025,1079,1984,32
uttar pradesh,jhansi,November 2025,1369,651,20
uttar pradesh,kannauj,November 2025,715,757,18
uttar pradesh,kanpur dehat,November 2025,748,569,10
uttar pradesh,kanpur nagar,November 2025,2186,2114,66
uttar pradesh,kasganj,November 2025,639,519,18
uttar pradesh,kaushambi,November 2025,1076,580,16
uttar pradesh,kheri,November 2025,1984,1954,58
uttar pradesh,kushinagar,November 2025,1171,1547,6
uttar pradesh,lalitpur,November 2025,1037,326,3
uttar pradesh,lucknow,November 2025,2678,1910,108
uttar pradesh,mahoba,November 2025,544,181,1
uttar pradesh,mahrajganj,November 2025,921,1461,58
uttar pradesh,mainpuri,November 2025,903,1023,15
uttar pradesh,mathura,November 2025,1497,1258,17
uttar pradesh,mau,November 2025,666,1134,14
uttar pradesh,meerut,November 2025,2600,1574,41
uttar pradesh,mirzapur,November 2025,909,1046,4
uttar pradesh,moradabad,November 2025,2710,780,22
uttar pradesh,muzaffarnagar,November 2025,1667,1146,14
uttar pradesh,pilibhit,November 2025,1155,521,37
uttar pradesh,pratapgarh,November 2025,1473,878,2
uttar pradesh,prayagraj,November 2025,240,177,36
uttar pradesh,rae bareli,November 2025,1506,825,11
uttar pradesh,rampur,November 2025,1709,898,50
uttar pradesh,saharanpur,November 2025,2678,868,8
uttar pradesh,sambhal,November 2025,1133,875,25
uttar pradesh,sant kabir nagar,November 2025,793,880,20
uttar pradesh,shahjahanpur,November 2025,1520,1161,55
uttar pradesh,shamli,November 2025,1678,754,11
uttar pradesh,shrawasti,November 2025,312,529,30
uttar pradesh,siddharthnagar,November 2025,900,1893,68
uttar pradesh,sitapur,November 2025,2013,1695,131
uttar pradesh,sonbhadra,November 2025,724,506,4
uttar pradesh,sultanpur,November 2025,1199,947,9
uttar pradesh,unnao,November 2025,2384,1063,50
uttar pradesh,varanasi,November 2025,1496,1703,20
uttarakhand,almora,November 2025,358,34,3
uttarakhand,bageshwar,November 2025,217,16,1
uttarakhand,chamoli,November 2025,231,18,0
uttarakhand,champawat,November 2025,177,29,0
uttarakhand,dehradun,November 2025,1356,236,11
uttarakhand,haridwar,November 2025,1141,264,2
uttarakhand,nainital,November 2025,846,87,1
uttarakhand,pauri garhwal,November 2025,388,39,1
uttarakhand,pithoragarh,November 2025,252,36,3
uttarakhand,rudraprayag,November 2025,225,17,0
uttarakhand,tehri garhwal,November 2025,700,81,0
uttarakhand,udham singh nagar,November 2025,1253,231,8
uttarakhand,uttarkashi,November 2025,317,42,0
west bengal,alipurduar,November 2025,136,93,2
west bengal,bankura,November 2025,2984,564,1
west bengal,birbhum,November 2025,3418,472,1
west bengal,cooch behar,November 2025,1317,546,6
west bengal,dakshin dinajpur,November 2025,1004,235,8
west bengal,darjeeling,November 2025,663,302,8
west bengal,hooghly,November 2025,2650,932,10
west bengal,howrah,November 2025,2054,720,0
west bengal,jalpaiguri,November 2025,1219,774,17
west bengal,jhargram,November 2025,184,39,0
west bengal,kalimpong,November 2025,18,22,0
west bengal,kolkata,November 2025,1148,1076,46
west bengal,malda,November 2025,2476,988,1
west bengal,murshidabad,November 2025,7291,1133,3
west bengal,nadia,November 2025,2770,722,34
west bengal,north parganas,November 2025,4974,1304,55
west bengal,paschim bardhaman,November 2025,239,77,3
west bengal,paschim medinipur,November 2025,3439,841,2
west bengal,purba bardhaman,November 2025,649,120,4
west bengal,purba medinipur,November 2025,3170,352,1
west bengal,purulia,November 2025,2527,957,4
west bengal,south parganas,November 2025,6570,2258,10
west bengal,uttar dinajpur,November 2025,3081,1326,27
andaman and nicobar islands,nicobars,December 2025,5,1,0
andaman and nicobar islands,north and middle andaman,December 2025,39,1,0
andaman and nicobar islands,south andamans,December 2025,53,2,0
andhra pradesh,alluri sitharama raju,December 2025,228,11,8
andhra pradesh,anakapalli,December 2025,122,0,4
andhra pradesh,ananthapuramu,December 2025,1031,52,2
andhra pradesh,annamayya,December 2025,210,8,21
andhra pradesh,bapatla,December 2025,100,13,5
andhra pradesh,chittoor,December 2025,1419,78,13
andhra pradesh,dr b r ambedkar konaseema,December 2025,141,2,3
andhra pradesh,east godavari,December 2025,1468,56,1
andhra pradesh,eluru,December 2025,123,6,4
andhra pradesh,guntur,December 2025,2155,112,11
andhra pradesh,kakinada,December 2025,205,13,5
andhra pradesh,krishna,December 2025,1300,65,6
andhra pradesh,kurnool,December 2025,2233,109,7
andhra pradesh,nandyal,December 2025,181,5,1
andhra pradesh,ntr,December 2025,0,0,0
andhra pradesh,palnadu,December 2025,205,11,6
andhra pradesh,parvathipuram manyam,December 2025,93,2,2
andhra pradesh,prakasam,December 2025,1194,107,3
andhra pradesh,sri potti sriramulu nellore,December 2025,115,77,47
andhra pradesh,sri sathya sai,December 2025,200,4,6
andhra pradesh,srikakulam,December 2025,772,14,2
andhra pradesh,tirupati,December 2025,226,87,48
andhra pradesh,visakhapatnam,December 2025,1740,63,7
andhra pradesh,vizianagaram,December 2025,724,13,0
andhra pradesh,west godavari,December 2025,1103,35,5
andhra pradesh,y s r kadapa,December 2025,0,0,0
arunachal pradesh,anjaw,December 2025,3,0,0
arunachal pradesh,bichom,December 2025,0,0,0
arunachal pradesh,changlang,December 2025,56,6,0
arunachal pradesh,dibang valley,December 2025,1,0,0
arunachal pradesh,east kameng,December 2025,9,13,0
arunachal pradesh,east siang,December 2025,7,9,0
arunachal pradesh,kamle,December 2025,1,1,0
arunachal pradesh,keyi panyor,December 2025,0,0,0
arunachal pradesh,kra daadi,December 2025,1,8,0
arunachal pradesh,kurung kumey,December 2025,2,2,0
arunachal pradesh,leparada,December 2025,0,1,0
arunachal pradesh,lohit,December 2025,37,11,0
arunachal pradesh,longding,December 2025,5,6,0
arunachal pradesh,lower dibang valley,December 2025,10,5,0
arunachal pradesh,lower siang,December 2025,0,1,0
arunachal pradesh,lower subansiri,December 2025,7,4,0
arunachal pradesh,namsai,December 2025,21,7,0
arunachal pradesh,pakke kessang,December 2025,0,0,0
arunachal pradesh,papum pare,December 2025,24,25,0
arunachal pradesh,shi yomi,December 2025,0,2,0
arunachal pradesh,siang,December 2025,2,0,0
arunachal pradesh,tawang,December 2025,12,6,0
arunachal pradesh,tirap,December 2025,4,6,0
arunachal pradesh,upper siang,December 2025,2,2,0
arunachal pradesh,upper subansiri,December 2025,17,6,0
arunachal pradesh,west kameng,December 2025,16,5,0
arunachal pradesh,west siang,December 2025,17,8,0
assam,bajali,December 2025,5,0,0
assam,baksa,December 2025,303,93,13
assam,barpeta,December 2025,847,219,7
assam,biswanath,December 2025,119,58,8
assam,bongaigaon,December 2025,267,63,40
assam,cachar,December 2025,717,273,43
assam,charaideo,December 2025,87,35,19
assam,chirang,December 2025,216,86,14
assam,darrang,December 2025,741,253,3
assam,dhemaji,December 2025,367,159,41
assam,dhubri,December 2025,948,364,1
assam,dibrugarh,December 2025,275,98,54
assam,dima hasao,December 2025,1,2,0
assam,goalpara,December 2025,531,124,90
assam,golaghat,December 2025,346,189,3
assam,hailakandi,December 2025,379,148,25
assam,hojai,December 2025,306,117,0
assam,jorhat,December 2025,305,83,25
assam,kamrup,December 2025,872,204,44
assam,kamrup metro,December 2025,406,104,32
assam,karbi anglong,December 2025,267,178,43
assam,kokrajhar,December 2025,351,84,0
assam,lakhimpur,December 2025,646,133,48
assam,majuli,December 2025,41,14,0
assam,marigaon,December 2025,815,160,21
assam,nagaon,December 2025,1165,315,15
assam,nalbari,December 2025,349,108,9
assam,sivasagar,December 2025,0,0,0
assam,sonitpur,December 2025,744,293,472
assam,south salmara mancachar,December 2025,99,24,0
assam,sribhumi,December 2025,20,10,0
assam,tamulpur,December 2025,0,0,0
assam,tinsukia,December 2025,496,198,419
assam,udalguri,December 2025,339,124,10
assam,west karbi anglong,December 2025,11,5,34
bihar,araria,December 2025,1742,854,17
bihar,arwal,December 2025,134,422,2
bihar,aurangabad,December 2025,663,1247,36
bihar,banka,December 2025,1240,859,3
bihar,begusarai,December 2025,1979,1088,4
bihar,bhagalpur,December 2025,1360,971,5
bihar,bhojpur,December 2025,663,2031,18
bihar,buxar,December 2025,516,809,8
bihar,darbhanga,December 2025,1816,835,5
bihar,gaya,December 2025,1270,3170,39
bihar,gopalganj,December 2025,769,1285,8
bihar,jamui,December 2025,704,548,9
bihar,jehanabad,December 2025,199,598,6
bihar,kaimur bhabua,December 2025,425,465,5
bihar,katihar,December 2025,2009,693,10
bihar,khagaria,December 2025,1209,780,10
bihar,kishanganj,December 2025,1136,234,5
bihar,lakhisarai,December 2025,401,394,2
bihar,madhepura,December 2025,1220,1074,7
bihar,madhubani,December 2025,2116,1592,27
bihar,munger,December 2025,384,509,4
bihar,muzaffarpur,December 2025,1732,1419,108
bihar,nalanda,December 2025,709,1520,9
bihar,nawada,December 2025,463,1460,9
bihar,pashchim champaran,December 2025,11,12,0
bihar,patna,December 2025,1303,2271,43
bihar,purbi champaran,December 2025,15,6,0
bihar,purnia,December 2025,2129,1127,13
bihar,rohtas,December 2025,680,1085,10
bihar,saharsa,December 2025,1080,983,18
bihar,samastipur,December 2025,2560,1632,14
bihar,saran,December 2025,1486,2701,29
bihar,sheikhpura,December 2025,236,279,3
bihar,sheohar,December 2025,601,336,4
bihar,sitamarhi,December 2025,1936,1437,27
bihar,siwan,December 2025,1032,1338,6
bihar,supaul,December 2025,1181,917,23
bihar,vaishali,December 2025,1654,1569,11
chandigarh,chandigarh,December 2025,511,31,8
chhattisgarh,balod,December 2025,340,10,0
chhattisgarh,balodabazar bhatapara,December 2025,0,0,0
chhattisgarh,balrampur ramanujganj,December 2025,0,0,0
chhattisgarh,bastar,December 2025,1992,380,0
chhattisgarh,bemetara,December 2025,552,39,1
chhattisgarh,bijapur,December 2025,761,194,148
chhattisgarh,bilaspur,December 2025,1077,163,1
chhattisgarh,dakshin bastar dantewada,December 2025,304,37,0
chhattisgarh,dhamtari,December 2025,358,13,1
chhattisgarh,durg,December 2025,663,61,1
chhattisgarh,gariyaband,December 2025,246,39,0
chhattisgarh,gaurela pendra marwahi,December 2025,18,1,1
chhattisgarh,janjgir champa,December 2025,792,77,0
chhattisgarh,jashpur,December 2025,364,241,0
chhattisgarh,kabeerdham,December 2025,190,16,0
chhattisgarh,khairagarh chhuikhadan gandai,December 2025,33,16,0
chhattisgarh,kondagaon,December 2025,492,273,0
chhattisgarh,korba,December 2025,534,64,1
chhattisgarh,korea,December 2025,0,0,0
chhattisgarh,mahasamund,December 2025,419,77,4
chhattisgarh,manendragarh chirmiri bharatpur m c b,December 2025,38,13,0
chhattisgarh,mohla manpur ambagarh chouki,December 2025,19,20,2
chhattisgarh,mungeli,December 2025,471,41,0
chhattisgarh,narayanpur,December 2025,110,50,8
chhattisgarh,raigarh,December 2025,437,92,0
chhattisgarh,raipur,December 2025,960,69,4
chhattisgarh,rajnandgaon,December 2025,750,59,0
chhattisgarh,sakti,December 2025,65,10,0
chhattisgarh,sarangarh bilaigarh,December 2025,67,8,0
chhattisgarh,sukma,December 2025,254,164,7
chhattisgarh,surajpur,December 2025,484,171,4
chhattisgarh,surguja,December 2025,563,135,0
chhattisgarh,uttar bastar kanker,December 2025,207,40,0
delhi,central,December 2025,0,0,0
delhi,east,December 2025,0,0,0
delhi,new delhi,December 2025,27,16,0
delhi,north,December 2025,0,0,0
delhi,north east,December 2025,271,55,0
delhi,north west,December 2025,0,0,0
delhi,shahdara,December 2025,52,24,2
delhi,south,December 2025,0,0,0
delhi,south east,December 2025,0,0,0
delhi,south west,December 2025,0,0,0
delhi,west,December 2025,0,0,0
goa,north goa,December 2025,166,12,17
goa,south goa,December 2025,108,12,6
gujarat,ahmedabad,December 2025,2504,672,138
gujarat,amreli,December 2025,766,62,27
gujarat,anand,December 2025,1004,82,126
gujarat,arvalli,December 2025,382,24,24
gujarat,banas kantha,December 2025,2050,488,75
gujarat,bharuch,December 2025,785,90,14
gujarat,bhavnagar,December 2025,1194,99,33
gujarat,botad,December 2025,181,13,17
gujarat,chhotaudepur,December 2025,295,42,27
gujarat,dahod,December 2025,657,223,9
gujarat,dangs,December 2025,0,0,0
gujarat,devbhumi dwarka,December 2025,247,27,8
gujarat,gandhinagar,December 2025,648,87,123
gujarat,gir somnath,December 2025,423,33,17
gujarat,jamnagar,December 2025,744,55,14
gujarat,junagadh,December 2025,1027,62,4
gujarat,kachchh,December 2025,1144,212,33
gujarat,kheda,December 2025,886,108,41
gujarat,mahesana,December 2025,873,79,61
gujarat,mahisagar,December 2025,312,22,10
gujarat,morbi,December 2025,326,59,19
gujarat,narmada,December 2025,254,15,5
gujarat,navsari,December 2025,310,19,2
gujarat,panch mahals,December 2025,14,2,0
gujarat,patan,December 2025,497,75,25
gujarat,porbandar,December 2025,237,12,9
gujarat,rajkot,December 2025,1398,184,26
gujarat,sabar kantha,December 2025,28,4,0
gujarat,surat,December 2025,2146,467,62
gujarat,surendranagar,December 2025,26,3,0
gujarat,tapi,December 2025,232,15,26
gujarat,vadodara,December 2025,1554,243,36
gujarat,valsad,December 2025,1064,106,13
gujarat,vav tharad,December 2025,0,0,0
haryana,ambala,December 2025,531,7,4
haryana,bhiwani,December 2025,706,29,0
haryana,charkhi dadri,December 2025,140,5,0
haryana,faridabad,December 2025,933,175,8
haryana,fatehabad,December 2025,522,13,1
haryana,gurugram,December 2025,0,0,0
haryana,hisar,December 2025,830,15,0
haryana,jhajjar,December 2025,459,15,3
haryana,jind,December 2025,659,10,0
haryana,kaithal,December 2025,497,10,0
haryana,karnal,December 2025,852,33,3
haryana,kurukshetra,December 2025,401,8,0
haryana,mahendragarh,December 2025,565,31,1
haryana,nuh,December 2025,0,0,0
haryana,palwal,December 2025,896,60,0
haryana,panchkula,December 2025,276,13,1
haryana,panipat,December 2025,635,37,1
haryana,rewari,December 2025,445,15,0
haryana,rohtak,December 2025,522,21,0
haryana,sirsa,December 2025,666,34,0
haryana,sonipat,December 2025,728,31,1
haryana,yamunanagar,December 2025,10,1,0
himachal pradesh,bilaspur,December 2025,204,2,0
himachal pradesh,chamba,December 2025,292,10,1
himachal pradesh,hamirpur,December 2025,229,2,1
himachal pradesh,kangra,December 2025,613,5,4
himachal pradesh,kinnaur,December 2025,31,4,0
himachal pradesh,kullu,December 2025,180,14,9
himachal pradesh,lahaul and spiti,December 2025,7,0,0
himachal pradesh,mandi,December 2025,483,4,0
himachal pradesh,shimla,December 2025,244,21,3
himachal pradesh,sirmaur,December 2025,243,13,1
himachal pradesh,solan,December 2025,184,8,3
himachal pradesh,una,December 2025,218,4,0
jammu and kashmir,anantnag,December 2025,633,52,6
jammu and kashmir,bandipora,December 2025,276,51,2
jammu and kashmir,baramulla,December 2025,1021,77,1
jammu and kashmir,budgam,December 2025,190,8,3
jammu and kashmir,doda,December 2025,880,85,5
jammu and kashmir,ganderbal,December 2025,171,5,2
jammu and kashmir,jammu,December 2025,821,108,3
jammu and kashmir,kathua,December 2025,846,55,1
jammu and kashmir,kishtwar,December 2025,313,33,1
jammu and kashmir,kulgam,December 2025,236,37,0
jammu and kashmir,kupwara,December 2025,472,58,0
jammu and kashmir,poonch,December 2025,0,0,0
jammu and kashmir,pulwama,December 2025,405,16,1
jammu and kashmir,rajouri,December 2025,517,86,0
jammu and kashmir,ramban,December 2025,484,96,1
jammu and kashmir,reasi,December 2025,331,88,4
jammu and kashmir,samba,December 2025,129,7,0
jammu and kashmir,shopian,December 2025,0,0,0
