state_norm,district,month,bio_age_5_17,bio_age_17_
punjab,shahid bhagat singh nagar,November 2025,1370,1205
punjab,sri muktsar sahib,November 2025,2433,2043
punjab,tarn taran,November 2025,1920,3206
rajasthan,ajmer,November 2025,7020,7673
rajasthan,alwar,November 2025,10869,9191
rajasthan,balotra,November 2025,0,0
rajasthan,banswara,November 2025,4524,7125
rajasthan,baran,November 2025,2604,5416
rajasthan,barmer,November 2025,8660,10895
rajasthan,beawar,November 2025,0,0
rajasthan,bharatpur,November 2025,7518,6562
rajasthan,bhilwara,November 2025,6467,10785
rajasthan,bikaner,November 2025,5977,6908
rajasthan,bundi,November 2025,2580,3500
rajasthan,chittorgarh,November 2025,3002,3141
rajasthan,churu,November 2025,5574,6644
rajasthan,dausa,November 2025,4976,5594
rajasthan,deeg,November 2025,2,43
rajasthan,dholpur,November 2025,4113,2482
rajasthan,didwana kuchaman,November 2025,0,2
rajasthan,dungarpur,November 2025,5825,5577
rajasthan,ganganagar,November 2025,3608,5464
rajasthan,hanumangarh,November 2025,3243,5176
rajasthan,jaipur,November 2025,16529,20598
rajasthan,jaisalmer,November 2025,1587,2459
rajasthan,jalore,November 2025,5027,5737
rajasthan,jhalawar,November 2025,3511,5454
rajasthan,jhunjhunu,November 2025,4544,5759
rajasthan,jodhpur,November 2025,8683,10917
rajasthan,karauli,November 2025,4936,3118
rajasthan,khairthal tijara,November 2025,0,0
rajasthan,kota,November 2025,3789,5535
rajasthan,kotputli behror,November 2025,0,0
rajasthan,nagaur,November 2025,8160,11911
rajasthan,pali,November 2025,5545,10116
rajasthan,phalodi,November 2025,0,0
rajasthan,pratapgarh,November 2025,2083,3051
rajasthan,rajsamand,November 2025,2691,3724
rajasthan,salumbar,November 2025,0,0
rajasthan,sawai madhopur,November 2025,3983,4725
rajasthan,sikar,November 2025,5094,7451
rajasthan,sirohi,November 2025,4566,4267
rajasthan,tonk,November 2025,3951,4477
rajasthan,udaipur,November 2025,9403,10568
sikkim,gangtok,November 2025,0,0
sikkim,gyalshing,November 2025,0,0
sikkim,mangan,November 2025,0,0
sikkim,namchi,November 2025,0,1
sikkim,pakyong,November 2025,0,0
sikkim,soreng,November 2025,0,0
tamil nadu,ariyalur,November 2025,4612,2761
tamil nadu,chengalpattu,November 2025,934,205
tamil nadu,chennai,November 2025,20672,9651
tamil nadu,coimbatore,November 2025,7631,12641
tamil nadu,cuddalore,November 2025,13058,8897
tamil nadu,dharmapuri,November 2025,8623,4169
tamil nadu,dindigul,November 2025,7665,10860
tamil nadu,erode,November 2025,12178,8842
tamil nadu,kallakurichi,November 2025,339,216
tamil nadu,kancheepuram,November 2025,23753,10687
tamil nadu,kanniyakumari,November 2025,8415,4421
tamil nadu,karur,November 2025,3861,2627
tamil nadu,krishnagiri,November 2025,13509,4980
tamil nadu,madurai,November 2025,15954,9836
tamil nadu,mayiladuthurai,November 2025,859,130
tamil nadu,nagapattinam,November 2025,4798,7100
tamil nadu,namakkal,November 2025,10036,6948
tamil nadu,perambalur,November 2025,3620,4041
tamil nadu,pudukkottai,November 2025,5805,9464
tamil nadu,ramanathapuram,November 2025,5689,5330
tamil nadu,ranipet,November 2025,169,43
tamil nadu,salem,November 2025,16329,11404
tamil nadu,sivaganga,November 2025,8510,5348
tamil nadu,tenkasi,November 2025,1794,305
tamil nadu,thanjavur,November 2025,8609,10414
tamil nadu,the nilgiris,November 2025,2915,1885
tamil nadu,theni,November 2025,5044,4140
tamil nadu,thiruvallur,November 2025,21375,11187
tamil nadu,thiruvarur,November 2025,5535,5426
tamil nadu,thoothukkudi,November 2025,13370,6483
tamil nadu,tiruchirappalli,November 2025,11776,11994
tamil nadu,tirunelveli,November 2025,18076,11526
tamil nadu,tirupathur,November 2025,2313,239
tamil nadu,tiruppur,November 2025,10828,7909
tamil nadu,tiruvannamalai,November 2025,9449,7238
tamil nadu,vellore,November 2025,17790,10949
tamil nadu,viluppuram,November 2025,18843,13489
tamil nadu,virudhunagar,November 2025,14230,7248
telangana,adilabad,November 2025,7183,4183
telangana,bhadradri kothagudem,November 2025,2036,1288
telangana,hanumakonda,November 2025,237,638
telangana,hyderabad,November 2025,19599,8250
telangana,jagitial,November 2025,1050,325
telangana,jangoan,November 2025,970,450
telangana,jayashankar bhupalapally,November 2025,340,267
telangana,jogulamba gadwal,November 2025,944,447
telangana,kamareddy,November 2025,1423,783
telangana,karimnagar,November 2025,8229,6962
telangana,khammam,November 2025,6909,1676
telangana,kumuram bheem asifabad,November 2025,0,0
telangana,mahabubabad,November 2025,1227,404
telangana,mahabubnagar,November 2025,13325,8283
telangana,mancherial,November 2025,1452,531
telangana,medak,November 2025,9579,7396
telangana,medchal malkajgiri,November 2025,2838,1617
telangana,mulugu,November 2025,478,231
telangana,nagarkurnool,November 2025,1221,438
telangana,nalgonda,November 2025,10971,5769
telangana,narayanpet,November 2025,359,270
telangana,nirmal,November 2025,1129,1042
telangana,nizamabad,November 2025,9572,5629
telangana,peddapalli,November 2025,370,380
telangana,rajanna sircilla,November 2025,865,399
telangana,ranga reddy,November 2025,82,108
telangana,sangareddy,November 2025,2796,856
telangana,siddipet,November 2025,2258,890
telangana,suryapet,November 2025,1398,1152
telangana,vikarabad,November 2025,1392,682
telangana,wanaparthy,November 2025,672,460
telangana,warangal,November 2025,7808,3959
telangana,yadadri bhuvanagiri,November 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,November 2025,0,0
the dadra and nagar haveli and daman and diu,daman,November 2025,0,0
the dadra and nagar haveli and daman and diu,diu,November 2025,0,0
tripura,dhalai,November 2025,1457,1028
tripura,gomati,November 2025,2092,314
tripura,khowai,November 2025,505,162
tripura,north tripura,November 2025,3206,2293
tripura,sepahijala,November 2025,1145,565
tripura,south tripura,November 2025,2964,3699
tripura,unakoti,November 2025,663,344
tripura,west tripura,November 2025,3669,4961
uttar pradesh,agra,November 2025,16983,9897
uttar pradesh,aligarh,November 2025,15128,6911
uttar pradesh,ambedkar nagar,November 2025,7686,3813
uttar pradesh,amethi,November 2025,6633,3897
uttar pradesh,amroha,November 2025,6817,3874
uttar pradesh,auraiya,November 2025,5189,2257
uttar pradesh,ayodhya,November 2025,487,416
uttar pradesh,azamgarh,November 2025,12390,8671
uttar pradesh,baghpat,November 2025,4479,2504
uttar pradesh,bahraich,November 2025,15519,5060
uttar pradesh,ballia,November 2025,8769,5826
uttar pradesh,balrampur,November 2025,10702,4561
uttar pradesh,banda,November 2025,6399,4025
uttar pradesh,bara banki,November 2025,12344,5838
uttar pradesh,bareilly,November 2025,18669,10078
uttar pradesh,basti,November 2025,7273,4613
uttar pradesh,bhadohi,November 2025,403,263
uttar pradesh,bijnor,November 2025,14522,9423
uttar pradesh,budaun,November 2025,9982,4162
uttar pradesh,bulandshahr,November 2025,16616,5537
uttar pradesh,chandauli,November 2025,6490,3441
uttar pradesh,chitrakoot,November 2025,4809,2504
uttar pradesh,deoria,November 2025,8340,6291
uttar pradesh,etah,November 2025,6142,2658
uttar pradesh,etawah,November 2025,5063,2990
uttar pradesh,farrukhabad,November 2025,6800,2967
uttar pradesh,fatehpur,November 2025,8294,5142
uttar pradesh,firozabad,November 2025,8548,4230
uttar pradesh,gautam buddha nagar,November 2025,5929,4203
uttar pradesh,ghaziabad,November 2025,12964,10321
uttar pradesh,ghazipur,November 2025,8883,5612
uttar pradesh,gonda,November 2025,11154,6266
uttar pradesh,gorakhpur,November 2025,11915,10370
uttar pradesh,hamirpur,November 2025,4220,1970
uttar pradesh,hapur,November 2025,5528,2227
uttar pradesh,hardoi,November 2025,17458,6460
uttar pradesh,hathras,November 2025,6016,1968
uttar pradesh,jalaun,November 2025,4549,3125
uttar pradesh,jaunpur,November 2025,11692,8626
uttar pradesh,jhansi,November 2025,8435,5260
uttar pradesh,kannauj,November 2025,5374,2800
uttar pradesh,kanpur dehat,November 2025,5304,2499
uttar pradesh,kanpur nagar,November 2025,10984,10872
uttar pradesh,kasganj,November 2025,5984,3011
uttar pradesh,kaushambi,November 2025,6188,3194
uttar pradesh,kheri,November 2025,18910,6637
uttar pradesh,kushinagar,November 2025,10366,7916
uttar pradesh,lalitpur,November 2025,4627,3276
uttar pradesh,lucknow,November 2025,13377,9925
uttar pradesh,mahoba,November 2025,3385,1670
uttar pradesh,mahrajganj,November 2025,7448,4973
uttar pradesh,mainpuri,November 2025,5755,2959
uttar pradesh,mathura,November 2025,8368,4359
uttar pradesh,mau,November 2025,4852,5388
uttar pradesh,meerut,November 2025,14004,8492
uttar pradesh,mirzapur,November 2025,7125,3999
uttar pradesh,moradabad,November 2025,17123,7702
uttar pradesh,muzaffarnagar,November 2025,9880,7094
uttar pradesh,pilibhit,November 2025,8737,4714
uttar pradesh,pratapgarh,November 2025,7960,5413
uttar pradesh,prayagraj,November 2025,1169,778
uttar pradesh,rae bareli,November 2025,7999,5073
uttar pradesh,rampur,November 2025,8377,5990
uttar pradesh,saharanpur,November 2025,13369,9744
uttar pradesh,sambhal,November 2025,8817,3431
uttar pradesh,sant kabir nagar,November 2025,6300,4161
uttar pradesh,shahjahanpur,November 2025,13701,5009
uttar pradesh,shamli,November 2025,9167,5999
uttar pradesh,shrawasti,November 2025,3940,2160
uttar pradesh,siddharthnagar,November 2025,8464,4805
uttar pradesh,sitapur,November 2025,19198,6734
uttar pradesh,sonbhadra,November 2025,5584,3258
uttar pradesh,sultanpur,November 2025,9205,4302
uttar pradesh,unnao,November 2025,8584,5168
uttar pradesh,varanasi,November 2025,12049,8872
uttarakhand,almora,November 2025,2177,1594
uttarakhand,bageshwar,November 2025,1499,1456
uttarakhand,chamoli,November 2025,1374,1131
uttarakhand,champawat,November 2025,1847,1317
uttarakhand,dehradun,November 2025,9655,6755
uttarakhand,haridwar,November 2025,13683,4964
uttarakhand,nainital,November 2025,5487,3336
uttarakhand,pauri garhwal,November 2025,5519,2661
uttarakhand,pithoragarh,November 2025,2084,1198
uttarakhand,rudraprayag,November 2025,3261,1600
uttarakhand,tehri garhwal,November 2025,4898,4167
uttarakhand,udham singh nagar,November 2025,14408,6891
uttarakhand,uttarkashi,November 2025,2405,971
west bengal,alipurduar,November 2025,288,303
west bengal,bankura,November 2025,4988,7181
west bengal,birbhum,November 2025,4505,9060
west bengal,cooch behar,November 2025,1478,2439
west bengal,dakshin dinajpur,November 2025,1588,2758
west bengal,darjeeling,November 2025,1276,2914
west bengal,hooghly,November 2025,5270,10210
west bengal,howrah,November 2025,3516,5502
west bengal,jalpaiguri,November 2025,2720,4986
west bengal,jhargram,November 2025,208,167
west bengal,kalimpong,November 2025,62,40
west bengal,kolkata,November 2025,2831,6801
west bengal,malda,November 2025,4095,7850
west bengal,murshidabad,November 2025,8794,14561
west bengal,nadia,November 2025,4483,8135
west bengal,north parganas,November 2025,8024,13482
west bengal,paschim bardhaman,November 2025,484,553
west bengal,paschim medinipur,November 2025,7379,10493
west bengal,purba bardhaman,November 2025,565,572
west bengal,purba medinipur,November 2025,5584,8782
west bengal,purulia,November 2025,3684,7391
west bengal,south parganas,November 2025,8358,14704
west bengal,uttar dinajpur,November 2025,2799,7445
andaman and nicobar islands,nicobars,December 2025,212,53
andaman and nicobar islands,north and middle andaman,December 2025,443,148
andaman and nicobar islands,south andamans,December 2025,959,272
andhra pradesh,alluri sitharama raju,December 2025,868,1362
andhra pradesh,anakapalli,December 2025,455,519
andhra pradesh,ananthapuramu,December 2025,8483,5627
andhra pradesh,annamayya,December 2025,734,605
andhra pradesh,bapatla,December 2025,699,298
andhra pradesh,chittoor,December 2025,12330,11267
andhra pradesh,dr b r ambedkar konaseema,December 2025,656,440
andhra pradesh,east godavari,December 2025,19540,12262
andhra pradesh,eluru,December 2025,600,427
andhra pradesh,guntur,December 2025,16537,13427
andhra pradesh,kakinada,December 2025,890,536
andhra pradesh,krishna,December 2025,11541,10526
andhra pradesh,kurnool,December 2025,18073,14045
andhra pradesh,nandyal,December 2025,840,505
andhra pradesh,ntr,December 2025,0,0
andhra pradesh,palnadu,December 2025,610,443
andhra pradesh,parvathipuram manyam,December 2025,397,667
andhra pradesh,prakasam,December 2025,11605,9523
andhra pradesh,sri potti sriramulu nellore,December 2025,724,381
andhra pradesh,sri sathya sai,December 2025,474,705
andhra pradesh,srikakulam,December 2025,9120,8483
andhra pradesh,tirupati,December 2025,602,539
andhra pradesh,visakhapatnam,December 2025,16861,13639
andhra pradesh,vizianagaram,December 2025,10043,8271
andhra pradesh,west godavari,December 2025,12900,9890
andhra pradesh,y s r kadapa,December 2025,0,0
arunachal pradesh,anjaw,December 2025,85,38
arunachal pradesh,bichom,December 2025,0,0
arunachal pradesh,changlang,December 2025,886,215
arunachal pradesh,dibang valley,December 2025,14,9
arunachal pradesh,east kameng,December 2025,199,48
arunachal pradesh,east siang,December 2025,493,95
arunachal pradesh,kamle,December 2025,2,2
arunachal pradesh,keyi panyor,December 2025,0,0
arunachal pradesh,kra daadi,December 2025,67,19
arunachal pradesh,kurung kumey,December 2025,141,18
arunachal pradesh,leparada,December 2025,3,0
arunachal pradesh,lohit,December 2025,448,266
arunachal pradesh,longding,December 2025,102,73
arunachal pradesh,lower dibang valley,December 2025,172,97
arunachal pradesh,lower siang,December 2025,25,3
arunachal pradesh,lower subansiri,December 2025,110,44
arunachal pradesh,namsai,December 2025,582,155
arunachal pradesh,pakke kessang,December 2025,2,0
arunachal pradesh,papum pare,December 2025,568,207
arunachal pradesh,shi yomi,December 2025,33,40
arunachal pradesh,siang,December 2025,134,33
arunachal pradesh,tawang,December 2025,326,47
arunachal pradesh,tirap,December 2025,88,44
arunachal pradesh,upper siang,December 2025,395,41
arunachal pradesh,upper subansiri,December 2025,203,119
arunachal pradesh,west kameng,December 2025,816,240
arunachal pradesh,west siang,December 2025,238,83
assam,bajali,December 2025,3,5
assam,baksa,December 2025,1355,985
assam,barpeta,December 2025,5057,5212
assam,biswanath,December 2025,935,423
assam,bongaigaon,December 2025,2553,1726
assam,cachar,December 2025,6771,3214
assam,charaideo,December 2025,541,292
assam,chirang,December 2025,2555,1909
assam,darrang,December 2025,2566,1561
assam,dhemaji,December 2025,2010,1159
assam,dhubri,December 2025,5809,3160
assam,dibrugarh,December 2025,1462,623
assam,dima hasao,December 2025,5,5
assam,goalpara,December 2025,3241,2155
assam,golaghat,December 2025,2736,981
assam,hailakandi,December 2025,2814,1107
assam,hojai,December 2025,2684,2008
assam,jorhat,December 2025,1417,620
assam,kamrup,December 2025,3406,1954
assam,kamrup metro,December 2025,1358,1459
assam,karbi anglong,December 2025,3742,3116
assam,kokrajhar,December 2025,1858,1636
assam,lakhimpur,December 2025,4149,1694
assam,majuli,December 2025,199,131
assam,marigaon,December 2025,2387,2201
assam,nagaon,December 2025,7504,15748
assam,nalbari,December 2025,2026,791
assam,sivasagar,December 2025,0,0
assam,sonitpur,December 2025,2578,1770
assam,south salmara mancachar,December 2025,395,271
assam,sribhumi,December 2025,9,122
assam,tamulpur,December 2025,0,0
assam,tinsukia,December 2025,2456,976
assam,udalguri,December 2025,2277,1418
assam,west karbi anglong,December 2025,232,457
bihar,araria,December 2025,8124,10174
bihar,arwal,December 2025,1335,2407
bihar,aurangabad,December 2025,5178,6242
bihar,banka,December 2025,5552,5795
bihar,begusarai,December 2025,8409,10503
bihar,bhagalpur,December 2025,8172,9532
bihar,bhojpur,December 2025,5056,6663
bihar,buxar,December 2025,2956,4291
bihar,darbhanga,December 2025,11038,16285
bihar,gaya,December 2025,8659,13261
bihar,gopalganj,December 2025,5873,7894
bihar,jamui,December 2025,10829,4475
bihar,jehanabad,December 2025,1788,3114
bihar,kaimur bhabua,December 2025,3415,4072
bihar,katihar,December 2025,11911,14908
bihar,khagaria,December 2025,6585,5329
bihar,kishanganj,December 2025,13659,9794
bihar,lakhisarai,December 2025,2654,3661
bihar,madhepura,December 2025,6810,9936
bihar,madhubani,December 2025,15124,17429
bihar,munger,December 2025,2767,4198
bihar,muzaffarpur,December 2025,10858,15470
bihar,nalanda,December 2025,7882,7517
bihar,nawada,December 2025,4172,6525
bihar,pashchim champaran,December 2025,8,104
bihar,patna,December 2025,9746,14076
bihar,purbi champaran,December 2025,9,86
bihar,purnia,December 2025,10289,15935
bihar,rohtas,December 2025,6273,7790
bihar,saharsa,December 2025,5007,9731
bihar,samastipur,December 2025,10933,15128
bihar,saran,December 2025,8872,12524
bihar,sheikhpura,December 2025,2142,3009
bihar,sheohar,December 2025,1841,2876
bihar,sitamarhi,December 2025,10924,14151
bihar,siwan,December 2025,7044,10761
bihar,supaul,December 2025,6405,8460
bihar,vaishali,December 2025,9330,12851
chandigarh,chandigarh,December 2025,2176,2449
chhattisgarh,balod,December 2025,11562,6033
chhattisgarh,balodabazar bhatapara,December 2025,0,0
chhattisgarh,balrampur ramanujganj,December 2025,0,0
chhattisgarh,bastar,December 2025,10714,9798
chhattisgarh,bemetara,December 2025,15156,9123
chhattisgarh,bijapur,December 2025,2221,2933
chhattisgarh,bilaspur,December 2025,22664,15268
chhattisgarh,dakshin bastar dantewada,December 2025,2140,2546
chhattisgarh,dhamtari,December 2025,9410,7174
chhattisgarh,durg,December 2025,19367,12515
chhattisgarh,gariyaband,December 2025,8519,3480
chhattisgarh,gaurela pendra marwahi,December 2025,156,76
chhattisgarh,janjgir champa,December 2025,16413,15108
chhattisgarh,jashpur,December 2025,9557,5081
chhattisgarh,kabeerdham,December 2025,7606,1682
chhattisgarh,khairagarh chhuikhadan gandai,December 2025,15,54
chhattisgarh,kondagaon,December 2025,7180,5685
chhattisgarh,korba,December 2025,6054,7065
chhattisgarh,korea,December 2025,0,0
chhattisgarh,mahasamund,December 2025,10182,7028
chhattisgarh,manendragarh chirmiri bharatpur m c b,December 2025,28,58
chhattisgarh,mohla manpur ambagarh chouki,December 2025,216,218
chhattisgarh,mungeli,December 2025,12994,6778
chhattisgarh,narayanpur,December 2025,2897,1842
chhattisgarh,raigarh,December 2025,12323,13817
chhattisgarh,raipur,December 2025,23968,17430
chhattisgarh,rajnandgaon,December 2025,16296,11077
chhattisgarh,sakti,December 2025,88,189
chhattisgarh,sarangarh bilaigarh,December 2025,45,367
chhattisgarh,sukma,December 2025,5909,2580
chhattisgarh,surajpur,December 2025,7580,6065
chhattisgarh,surguja,December 2025,14229,7700
chhattisgarh,uttar bastar kanker,December 2025,2724,3677
delhi,central,December 2025,0,0
delhi,east,December 2025,0,0
delhi,new delhi,December 2025,291,211
delhi,north,December 2025,0,0
delhi,north east,December 2025,262,3682
delhi,north west,December 2025,0,0
delhi,shahdara,December 2025,194,508
delhi,south,December 2025,0,0
delhi,south east,December 2025,0,0
delhi,south west,December 2025,0,0
delhi,west,December 2025,0,0
goa,north goa,December 2025,2775,1709
goa,south goa,December 2025,2017,1112
gujarat,ahmedabad,December 2025,22238,26444
gujarat,amreli,December 2025,3998,3584
gujarat,anand,December 2025,6351,6114
gujarat,arvalli,December 2025,2782,1400
gujarat,banas kantha,December 2025,13018,11020
gujarat,bharuch,December 2025,5790,4050
gujarat,bhavnagar,December 2025,7087,7239
gujarat,botad,December 2025,1163,518
gujarat,chhotaudepur,December 2025,1644,1399
gujarat,dahod,December 2025,5708,6313
gujarat,dangs,December 2025,0,0
gujarat,devbhumi dwarka,December 2025,3562,703
gujarat,gandhinagar,December 2025,3190,4299
gujarat,gir somnath,December 2025,5053,1209
gujarat,jamnagar,December 2025,5347,4458
gujarat,junagadh,December 2025,6214,8110
gujarat,kachchh,December 2025,8226,6394
gujarat,kheda,December 2025,5642,6987
gujarat,mahesana,December 2025,5338,6324
gujarat,mahisagar,December 2025,2660,1504
gujarat,morbi,December 2025,2058,932
gujarat,narmada,December 2025,1416,2283
gujarat,navsari,December 2025,3073,2238
gujarat,panch mahals,December 2025,9,99
gujarat,patan,December 2025,5036,4161
gujarat,porbandar,December 2025,1234,1432
gujarat,rajkot,December 2025,8551,9302
gujarat,sabar kantha,December 2025,13,206
gujarat,surat,December 2025,17455,13713
gujarat,surendranagar,December 2025,10,189
gujarat,tapi,December 2025,2980,2506
gujarat,vadodara,December 2025,10975,13619
gujarat,valsad,December 2025,4721,4276
gujarat,vav tharad,December 2025,0,0
haryana,ambala,December 2025,3052,4926
haryana,bhiwani,December 2025,5387,6147
haryana,charkhi dadri,December 2025,531,719
haryana,faridabad,December 2025,8873,6663
haryana,fatehabad,December 2025,3368,4946
haryana,gurugram,December 2025,0,0
haryana,hisar,December 2025,6536,6606
haryana,jhajjar,December 2025,3432,3507
haryana,jind,December 2025,5459,6914
haryana,kaithal,December 2025,3771,4896
haryana,karnal,December 2025,4497,6906
haryana,kurukshetra,December 2025,3016,5316
haryana,mahendragarh,December 2025,4000,3424
haryana,nuh,December 2025,0,0
haryana,palwal,December 2025,5530,3598
haryana,panchkula,December 2025,2242,1843
haryana,panipat,December 2025,4192,5812
haryana,rewari,December 2025,3707,3117
haryana,rohtak,December 2025,3473,5185
haryana,sirsa,December 2025,5156,7775
haryana,sonipat,December 2025,4535,4841
haryana,yamunanagar,December 2025,12,150
himachal pradesh,bilaspur,December 2025,1324,1260
himachal pradesh,chamba,December 2025,2275,1879
himachal pradesh,hamirpur,December 2025,1564,1426
himachal pradesh,kangra,December 2025,7801,4898
himachal pradesh,kinnaur,December 2025,231,220
himachal pradesh,kullu,December 2025,1786,1027
himachal pradesh,lahaul and spiti,December 2025,202,68
himachal pradesh,mandi,December 2025,3221,3618
himachal pradesh,shimla,December 2025,2619,1744
himachal pradesh,sirmaur,December 2025,1588,1313
himachal pradesh,solan,December 2025,2387,1843
himachal pradesh,una,December 2025,2310,1938
jammu and kashmir,anantnag,December 2025,9075,2600
jammu and kashmir,bandipora,December 2025,2551,1001
jammu and kashmir,baramulla,December 2025,5588,3534
jammu and kashmir,budgam,December 2025,3074,383
jammu and kashmir,doda,December 2025,2809,2395
jammu and kashmir,ganderbal,December 2025,2068,657
jammu and kashmir,jammu,December 2025,6929,4992
jammu and kashmir,kathua,December 2025,3368,1807
jammu and kashmir,kishtwar,December 2025,1496,1231
jammu and kashmir,kulgam,December 2025,2583,970
jammu and kashmir,kupwara,December 2025,4195,2443
jammu and kashmir,poonch,December 2025,1,0
jammu and kashmir,pulwama,December 2025,4252,1601
jammu and kashmir,rajouri,December 2025,6349,3357
jammu and kashmir,ramban,December 2025,5300,915
jammu and kashmir,reasi,December 2025,1402,1150
jammu and kashmir,samba,December 2025,1071,402
jammu and kashmir,shopian,December 2025,0,0
jammu and kashmir,srinagar,December 2025,9292,5513
jammu and kashmir,udhampur,December 2025,2435,3008
jharkhand,bokaro,December 2025,5006,5751
jharkhand,chatra,December 2025,3624,3722
jharkhand,deoghar,December 2025,4003,3364
jharkhand,dhanbad,December 2025,5023,7218
jharkhand,dumka,December 2025,2986,3673
jharkhand,east singhbum,December 2025,4816,6409
jharkhand,garhwa,December 2025,4885,6409
jharkhand,giridih,December 2025,5881,4976
jharkhand,godda,December 2025,4991,3378
jharkhand,gumla,December 2025,5041,6189
jharkhand,hazaribagh,December 2025,5075,4769
jharkhand,jamtara,December 2025,1968,1843
jharkhand,khunti,December 2025,1424,2540
jharkhand,koderma,December 2025,2578,2109
jharkhand,latehar,December 2025,2246,2569
jharkhand,lohardaga,December 2025,1478,2201
jharkhand,pakur,December 2025,1873,1386
jharkhand,palamu,December 2025,7459,6218
jharkhand,ramgarh,December 2025,1952,2235
jharkhand,ranchi,December 2025,5889,8662
jharkhand,sahebganj,December 2025,4912,2724
jharkhand,saraikela kharsawan,December 2025,3316,4677
jharkhand,simdega,December 2025,2182,3762
jharkhand,west singhbhum,December 2025,4690,8195
karnataka,bagalkote,December 2025,4860,4190
karnataka,ballari,December 2025,3788,1314
karnataka,belagavi,December 2025,10431,2533
karnataka,bengaluru rural,December 2025,1,1
karnataka,bengaluru south,December 2025,7,57
karnataka,bengaluru urban,December 2025,0,0
karnataka,bidar,December 2025,6428,5110
karnataka,chamarajanagar,December 2025,3359,2381
karnataka,chikkaballapura,December 2025,2997,2691
karnataka,chikkamagaluru,December 2025,1315,815
karnataka,chitradurga,December 2025,4584,4121
karnataka,dakshina kannada,December 2025,5589,3343
karnataka,davanagere,December 2025,4640,4519
karnataka,dharwad,December 2025,4997,4305
karnataka,gadag,December 2025,2598,2167
karnataka,hassan,December 2025,4057,3762
karnataka,haveri,December 2025,3789,3598
karnataka,kalaburagi,December 2025,7385,2771
karnataka,kodagu,December 2025,849,814
karnataka,kolar,December 2025,5344,3750
karnataka,koppal,December 2025,3743,3348
karnataka,mandya,December 2025,4239,3699
karnataka,mysuru,December 2025,5881,1611
karnataka,raichur,December 2025,8120,7320
karnataka,shivamogga,December 2025,2905,1209
karnataka,tumakuru,December 2025,6928,7824
karnataka,udupi,December 2025,2701,1632
karnataka,uttara kannada,December 2025,4071,2091
karnataka,vijayanagara,December 2025,411,622
karnataka,vijayapura,December 2025,5301,1795
karnataka,yadgir,December 2025,4351,3896
kerala,alappuzha,December 2025,5338,5421
kerala,ernakulam,December 2025,8645,8794
kerala,idukki,December 2025,3748,2812
kerala,kannur,December 2025,5387,7665
kerala,kasaragod,December 2025,3943,4479
kerala,kollam,December 2025,6701,7987
kerala,kottayam,December 2025,4798,5058
kerala,kozhikode,December 2025,9513,11858
kerala,malappuram,December 2025,10550,15827
kerala,palakkad,December 2025,5875,10697
kerala,pathanamthitta,December 2025,2539,3922
kerala,thiruvananthapuram,December 2025,6906,8938
kerala,thrissur,December 2025,5073,8606
kerala,wayanad,December 2025,1313,2294
ladakh,kargil,December 2025,197,113
ladakh,leh ladakh,December 2025,0,0
lakshadweep,lakshadweep district,December 2025,0,0
madhya pradesh,agar malwa,December 2025,552,1892
madhya pradesh,alirajpur,December 2025,2564,3274
madhya pradesh,anuppur,December 2025,2709,4443
madhya pradesh,ashoknagar,December 2025,2718,3161
madhya pradesh,balaghat,December 2025,18740,3874
madhya pradesh,barwani,December 2025,4965,5102
madhya pradesh,betul,December 2025,8184,9642
madhya pradesh,bhind,December 2025,5796,5028
madhya pradesh,bhopal,December 2025,11795,11600
madhya pradesh,burhanpur,December 2025,4021,3501
madhya pradesh,chhatarpur,December 2025,8376,7842
madhya pradesh,chhindwara,December 2025,11688,9179
madhya pradesh,damoh,December 2025,4973,5184
madhya pradesh,datia,December 2025,2331,2550
madhya pradesh,dewas,December 2025,7845,7687
madhya pradesh,dhar,December 2025,5484,6645
madhya pradesh,dindori,December 2025,3694,2600
madhya pradesh,guna,December 2025,4505,5577
madhya pradesh,gwalior,December 2025,9341,6326
madhya pradesh,harda,December 2025,1572,2580
madhya pradesh,indore,December 2025,19677,15420
madhya pradesh,jabalpur,December 2025,13225,11184
madhya pradesh,jhabua,December 2025,3928,3437
madhya pradesh,katni,December 2025,15532,5679
madhya pradesh,khandwa east nimar,December 2025,0,0
madhya pradesh,khargone west nimar,December 2025,0,0
madhya pradesh,maihar,December 2025,32,347
madhya pradesh,mandla,December 2025,3044,2859
madhya pradesh,mandsaur,December 2025,4176,4544
madhya pradesh,mauganj,December 2025,21,207
madhya pradesh,morena,December 2025,7818,5989
madhya pradesh,narmadapuram,December 2025,152,571
madhya pradesh,narsimhapur,December 2025,353,995
madhya pradesh,neemuch,December 2025,3334,2041
madhya pradesh,niwari,December 2025,132,87
madhya pradesh,pandhurna,December 2025,29,49
madhya pradesh,panna,December 2025,3265,4015
madhya pradesh,raisen,December 2025,5018,6533
madhya pradesh,rajgarh,December 2025,5759,7969
madhya pradesh,ratlam,December 2025,23657,4263
madhya pradesh,rewa,December 2025,7542,8386
madhya pradesh,sagar,December 2025,10361,8761
madhya pradesh,satna,December 2025,11263,9590
madhya pradesh,sehore,December 2025,7075,6356
madhya pradesh,seoni,December 2025,3989,4349
madhya pradesh,shahdol,December 2025,5954,6100
madhya pradesh,shajapur,December 2025,4196,5632
